,Unnamed: 0,Conv_ID,MovieID,Title,Year,IMDB_Rating,Votes,Genres,Length_Female,Length_Male,Total_Length,Percent_Female,Percent_Male
3178,3178,c18892,m132,Meet John Doe,1941,7.7,4841.0,['comedy' 'drama' 'romance'],32,28,60,0.5333333333333333,0.4666666666666667
3179,3179,c18893,m132,Meet John Doe,1941,7.7,4841.0,['comedy' 'drama' 'romance'],90,67,157,0.5732484076433121,0.4267515923566879
3180,3180,c18894,m132,Meet John Doe,1941,7.7,4841.0,['comedy' 'drama' 'romance'],3,7,10,0.3,0.7
3181,3181,c18895,m132,Meet John Doe,1941,7.7,4841.0,['comedy' 'drama' 'romance'],6,21,27,0.2222222222222222,0.7777777777777778
3182,3182,c18896,m132,Meet John Doe,1941,7.7,4841.0,['comedy' 'drama' 'romance'],2,24,26,0.0769230769230769,0.9230769230769232
3183,3183,c1890,m16,Amadeus,1984,8.4,99138.0,['biography' 'drama' 'music'],34,13,47,0.723404255319149,0.2765957446808511
3184,3184,c1891,m16,Amadeus,1984,8.4,99138.0,['biography' 'drama' 'music'],126,51,177,0.711864406779661,0.288135593220339
3185,3185,c1892,m16,Amadeus,1984,8.4,99138.0,['biography' 'drama' 'music'],6,30,36,0.1666666666666666,0.8333333333333334
3186,3186,c1893,m16,Amadeus,1984,8.4,99138.0,['biography' 'drama' 'music'],24,20,44,0.5454545454545454,0.4545454545454545
3187,3187,c1894,m16,Amadeus,1984,8.4,99138.0,['biography' 'drama' 'music'],6,3,9,0.6666666666666666,0.3333333333333333
3188,3188,c1895,m16,Amadeus,1984,8.4,99138.0,['biography' 'drama' 'music'],8,3,11,0.7272727272727273,0.2727272727272727
3189,3189,c1896,m16,Amadeus,1984,8.4,99138.0,['biography' 'drama' 'music'],4,16,20,0.2,0.8
3190,3190,c1897,m16,Amadeus,1984,8.4,99138.0,['biography' 'drama' 'music'],7,14,21,0.3333333333333333,0.6666666666666666
3191,3191,c1898,m16,Amadeus,1984,8.4,99138.0,['biography' 'drama' 'music'],5,29,34,0.1470588235294117,0.8529411764705882
3192,3192,c1899,m16,Amadeus,1984,8.4,99138.0,['biography' 'drama' 'music'],42,1,43,0.9767441860465116,0.0232558139534883
3193,3193,c19,m0,10 Things I Hate About You,1999,6.9,62847.0,['comedy' 'romance'],15,15,30,0.5,0.5
3194,3194,c1900,m16,Amadeus,1984,8.4,99138.0,['biography' 'drama' 'music'],33,25,58,0.5689655172413793,0.4310344827586206
3195,3195,c1901,m16,Amadeus,1984,8.4,99138.0,['biography' 'drama' 'music'],19,8,27,0.7037037037037037,0.2962962962962963
3196,3196,c1902,m16,Amadeus,1984,8.4,99138.0,['biography' 'drama' 'music'],17,11,28,0.6071428571428571,0.3928571428571428
3197,3197,c1903,m16,Amadeus,1984,8.4,99138.0,['biography' 'drama' 'music'],6,18,24,0.25,0.75
3198,3198,c1904,m16,Amadeus,1984,8.4,99138.0,['biography' 'drama' 'music'],16,14,30,0.5333333333333333,0.4666666666666667
3199,3199,c1905,m16,Amadeus,1984,8.4,99138.0,['biography' 'drama' 'music'],45,55,100,0.45,0.55
3200,3200,c1906,m16,Amadeus,1984,8.4,99138.0,['biography' 'drama' 'music'],6,9,15,0.4,0.6
3201,3201,c1907,m16,Amadeus,1984,8.4,99138.0,['biography' 'drama' 'music'],35,10,45,0.7777777777777778,0.2222222222222222
3202,3202,c1908,m16,Amadeus,1984,8.4,99138.0,['biography' 'drama' 'music'],25,28,53,0.4716981132075472,0.5283018867924528
3203,3203,c19085,m133,Metro,1997,5.3,9601.0,['action' 'comedy' 'crime' 'drama' 'thriller'],19,42,61,0.3114754098360656,0.6885245901639344
3204,3204,c19086,m133,Metro,1997,5.3,9601.0,['action' 'comedy' 'crime' 'drama' 'thriller'],17,14,31,0.5483870967741935,0.4516129032258064
3205,3205,c19087,m133,Metro,1997,5.3,9601.0,['action' 'comedy' 'crime' 'drama' 'thriller'],6,16,22,0.2727272727272727,0.7272727272727273
3206,3206,c19088,m133,Metro,1997,5.3,9601.0,['action' 'comedy' 'crime' 'drama' 'thriller'],9,4,13,0.6923076923076923,0.3076923076923077
3207,3207,c19089,m133,Metro,1997,5.3,9601.0,['action' 'comedy' 'crime' 'drama' 'thriller'],15,13,28,0.5357142857142857,0.4642857142857143
3208,3208,c19090,m133,Metro,1997,5.3,9601.0,['action' 'comedy' 'crime' 'drama' 'thriller'],3,4,7,0.4285714285714285,0.5714285714285714
3209,3209,c19091,m133,Metro,1997,5.3,9601.0,['action' 'comedy' 'crime' 'drama' 'thriller'],10,4,14,0.7142857142857143,0.2857142857142857
3210,3210,c19092,m133,Metro,1997,5.3,9601.0,['action' 'comedy' 'crime' 'drama' 'thriller'],14,30,44,0.3181818181818182,0.6818181818181818
3211,3211,c19093,m133,Metro,1997,5.3,9601.0,['action' 'comedy' 'crime' 'drama' 'thriller'],87,21,108,0.8055555555555556,0.1944444444444444
3212,3212,c19094,m133,Metro,1997,5.3,9601.0,['action' 'comedy' 'crime' 'drama' 'thriller'],8,16,24,0.3333333333333333,0.6666666666666666
3213,3213,c19095,m133,Metro,1997,5.3,9601.0,['action' 'comedy' 'crime' 'drama' 'thriller'],3,10,13,0.2307692307692307,0.7692307692307693
3214,3214,c19096,m133,Metro,1997,5.3,9601.0,['action' 'comedy' 'crime' 'drama' 'thriller'],16,20,36,0.4444444444444444,0.5555555555555556
3215,3215,c19097,m133,Metro,1997,5.3,9601.0,['action' 'comedy' 'crime' 'drama' 'thriller'],9,37,46,0.1956521739130435,0.8043478260869565
3216,3216,c19098,m133,Metro,1997,5.3,9601.0,['action' 'comedy' 'crime' 'drama' 'thriller'],52,49,101,0.5148514851485149,0.4851485148514851
3217,3217,c19099,m133,Metro,1997,5.3,9601.0,['action' 'comedy' 'crime' 'drama' 'thriller'],7,10,17,0.4117647058823529,0.5882352941176471
3218,3218,c19100,m133,Metro,1997,5.3,9601.0,['action' 'comedy' 'crime' 'drama' 'thriller'],3,21,24,0.125,0.875
3219,3219,c19101,m133,Metro,1997,5.3,9601.0,['action' 'comedy' 'crime' 'drama' 'thriller'],3,20,23,0.1304347826086956,0.8695652173913043
3220,3220,c19102,m133,Metro,1997,5.3,9601.0,['action' 'comedy' 'crime' 'drama' 'thriller'],2,26,28,0.0714285714285714,0.9285714285714286
3221,3221,c19103,m133,Metro,1997,5.3,9601.0,['action' 'comedy' 'crime' 'drama' 'thriller'],1,5,6,0.1666666666666666,0.8333333333333334
3222,3222,c19104,m133,Metro,1997,5.3,9601.0,['action' 'comedy' 'crime' 'drama' 'thriller'],8,16,24,0.3333333333333333,0.6666666666666666
3223,3223,c19105,m133,Metro,1997,5.3,9601.0,['action' 'comedy' 'crime' 'drama' 'thriller'],4,2,6,0.6666666666666666,0.3333333333333333
3224,3224,c19106,m133,Metro,1997,5.3,9601.0,['action' 'comedy' 'crime' 'drama' 'thriller'],10,3,13,0.7692307692307693,0.2307692307692307
3225,3225,c19107,m133,Metro,1997,5.3,9601.0,['action' 'comedy' 'crime' 'drama' 'thriller'],9,9,18,0.5,0.5
3226,3226,c19108,m133,Metro,1997,5.3,9601.0,['action' 'comedy' 'crime' 'drama' 'thriller'],2,7,9,0.2222222222222222,0.7777777777777778
3227,3227,c19109,m133,Metro,1997,5.3,9601.0,['action' 'comedy' 'crime' 'drama' 'thriller'],1,6,7,0.1428571428571428,0.8571428571428571
3228,3228,c19110,m133,Metro,1997,5.3,9601.0,['action' 'comedy' 'crime' 'drama' 'thriller'],10,9,19,0.5263157894736842,0.4736842105263157
3229,3229,c19111,m133,Metro,1997,5.3,9601.0,['action' 'comedy' 'crime' 'drama' 'thriller'],4,1,5,0.8,0.2
3230,3230,c19112,m133,Metro,1997,5.3,9601.0,['action' 'comedy' 'crime' 'drama' 'thriller'],29,2,31,0.935483870967742,0.064516129032258
3231,3231,c19113,m133,Metro,1997,5.3,9601.0,['action' 'comedy' 'crime' 'drama' 'thriller'],85,81,166,0.5120481927710844,0.4879518072289157
3232,3232,c19114,m133,Metro,1997,5.3,9601.0,['action' 'comedy' 'crime' 'drama' 'thriller'],9,48,57,0.1578947368421052,0.8421052631578947
3233,3233,c19496,m137,Monkeybone,2001,4.5,8258.0,['animation' 'comedy' 'fantasy' 'romance'],38,59,97,0.3917525773195876,0.6082474226804123
3234,3234,c19497,m137,Monkeybone,2001,4.5,8258.0,['animation' 'comedy' 'fantasy' 'romance'],55,64,119,0.4621848739495798,0.5378151260504201
3235,3235,c19498,m137,Monkeybone,2001,4.5,8258.0,['animation' 'comedy' 'fantasy' 'romance'],4,9,13,0.3076923076923077,0.6923076923076923
3236,3236,c19499,m137,Monkeybone,2001,4.5,8258.0,['animation' 'comedy' 'fantasy' 'romance'],9,5,14,0.6428571428571429,0.3571428571428571
3237,3237,c19500,m137,Monkeybone,2001,4.5,8258.0,['animation' 'comedy' 'fantasy' 'romance'],1,6,7,0.1428571428571428,0.8571428571428571
3238,3238,c19501,m137,Monkeybone,2001,4.5,8258.0,['animation' 'comedy' 'fantasy' 'romance'],10,6,16,0.625,0.375
3239,3239,c19502,m137,Monkeybone,2001,4.5,8258.0,['animation' 'comedy' 'fantasy' 'romance'],7,5,12,0.5833333333333334,0.4166666666666667
3240,3240,c19503,m137,Monkeybone,2001,4.5,8258.0,['animation' 'comedy' 'fantasy' 'romance'],3,3,6,0.5,0.5
3241,3241,c19566,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],24,1,25,0.96,0.04
3242,3242,c19567,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],28,8,36,0.7777777777777778,0.2222222222222222
3243,3243,c19568,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],14,7,21,0.6666666666666666,0.3333333333333333
3244,3244,c19569,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],26,13,39,0.6666666666666666,0.3333333333333333
3245,3245,c19570,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],31,8,39,0.7948717948717948,0.2051282051282051
3246,3246,c19571,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],57,29,86,0.6627906976744186,0.3372093023255814
3247,3247,c19572,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],96,24,120,0.8,0.2
3248,3248,c19573,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],64,5,69,0.927536231884058,0.072463768115942
3249,3249,c19574,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],2,6,8,0.25,0.75
3250,3250,c19575,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],34,20,54,0.6296296296296297,0.3703703703703703
3251,3251,c19576,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],20,11,31,0.6451612903225806,0.3548387096774194
3252,3252,c19577,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],6,1,7,0.8571428571428571,0.1428571428571428
3253,3253,c19578,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],17,5,22,0.7727272727272727,0.2272727272727272
3254,3254,c19579,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],53,8,61,0.8688524590163934,0.1311475409836065
3255,3255,c19580,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],11,6,17,0.6470588235294118,0.3529411764705882
3256,3256,c19581,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],138,137,275,0.5018181818181818,0.4981818181818181
3257,3257,c19582,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],45,19,64,0.703125,0.296875
3258,3258,c19583,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],3,25,28,0.1071428571428571,0.8928571428571429
3259,3259,c19584,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],379,67,446,0.8497757847533632,0.1502242152466367
3260,3260,c19585,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],4,4,8,0.5,0.5
3261,3261,c19586,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],5,11,16,0.3125,0.6875
3262,3262,c19587,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],87,179,266,0.3270676691729323,0.6729323308270677
3263,3263,c19588,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],28,3,31,0.9032258064516128,0.0967741935483871
3264,3264,c19589,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],47,46,93,0.5053763440860215,0.4946236559139785
3265,3265,c19590,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],20,18,38,0.5263157894736842,0.4736842105263157
3266,3266,c19591,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],47,70,117,0.4017094017094017,0.5982905982905983
3267,3267,c19592,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],5,15,20,0.25,0.75
3268,3268,c19593,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],1,8,9,0.1111111111111111,0.8888888888888888
3269,3269,c19594,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],16,23,39,0.4102564102564102,0.5897435897435898
3270,3270,c19595,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],9,17,26,0.3461538461538461,0.6538461538461539
3271,3271,c19596,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],1,26,27,0.037037037037037,0.9629629629629628
3272,3272,c19597,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],15,18,33,0.4545454545454545,0.5454545454545454
3273,3273,c19661,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],5,8,13,0.3846153846153846,0.6153846153846154
3274,3274,c19662,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],3,2,5,0.6,0.4
3275,3275,c19663,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],43,19,62,0.6935483870967742,0.3064516129032258
3276,3276,c19664,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],6,54,60,0.1,0.9
3277,3277,c19665,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],11,61,72,0.1527777777777778,0.8472222222222222
3278,3278,c19666,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],17,5,22,0.7727272727272727,0.2272727272727272
3279,3279,c19667,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],7,4,11,0.6363636363636364,0.3636363636363636
3280,3280,c19668,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],35,83,118,0.2966101694915254,0.7033898305084746
3281,3281,c19669,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],2,27,29,0.0689655172413793,0.9310344827586208
3282,3282,c19670,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],567,175,742,0.7641509433962265,0.2358490566037736
3283,3283,c19671,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],3,11,14,0.2142857142857142,0.7857142857142857
3284,3284,c19672,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],50,62,112,0.4464285714285714,0.5535714285714286
3285,3285,c19673,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],2,84,86,0.0232558139534883,0.9767441860465116
3286,3286,c19674,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],31,122,153,0.2026143790849673,0.7973856209150327
3287,3287,c19675,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],114,210,324,0.3518518518518518,0.6481481481481481
3288,3288,c19676,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],56,42,98,0.5714285714285714,0.4285714285714285
3289,3289,c19677,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],96,199,295,0.3254237288135593,0.6745762711864407
3290,3290,c19678,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],3,12,15,0.2,0.8
3291,3291,c19679,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],21,58,79,0.2658227848101265,0.7341772151898734
3292,3292,c19680,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],81,4,85,0.9529411764705882,0.0470588235294117
3293,3293,c19681,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],1,1,2,0.5,0.5
3294,3294,c19682,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],2,16,18,0.1111111111111111,0.8888888888888888
3295,3295,c19683,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],16,46,62,0.2580645161290322,0.7419354838709677
3296,3296,c19684,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],6,9,15,0.4,0.6
3297,3297,c19685,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],231,53,284,0.8133802816901409,0.1866197183098591
3298,3298,c19686,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],9,7,16,0.5625,0.4375
3299,3299,c19687,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],5,15,20,0.25,0.75
3300,3300,c19692,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],1,26,27,0.037037037037037,0.9629629629629628
3301,3301,c19693,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],11,1,12,0.9166666666666666,0.0833333333333333
3302,3302,c19694,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],23,50,73,0.3150684931506849,0.684931506849315
3303,3303,c19695,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],2,13,15,0.1333333333333333,0.8666666666666667
3304,3304,c19696,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],22,152,174,0.1264367816091954,0.8735632183908046
3305,3305,c19711,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],28,66,94,0.2978723404255319,0.7021276595744681
3306,3306,c19712,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],13,11,24,0.5416666666666666,0.4583333333333333
3307,3307,c19713,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],12,11,23,0.5217391304347826,0.4782608695652174
3308,3308,c19728,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],122,221,343,0.3556851311953353,0.6443148688046647
3309,3309,c19729,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],152,166,318,0.4779874213836478,0.5220125786163522
3310,3310,c19730,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],3,28,31,0.0967741935483871,0.9032258064516128
3311,3311,c19740,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],20,9,29,0.6896551724137931,0.3103448275862069
3312,3312,c19741,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],22,7,29,0.7586206896551724,0.2413793103448276
3313,3313,c19742,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],15,8,23,0.6521739130434783,0.3478260869565217
3314,3314,c19743,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],8,7,15,0.5333333333333333,0.4666666666666667
3315,3315,c19744,m139,Mr. Smith Goes To Washington,1939,8.4,33984.0,['drama'],5,22,27,0.1851851851851851,0.8148148148148148
3316,3316,c1975,m16,Amadeus,1984,8.4,99138.0,['biography' 'drama' 'music'],3,18,21,0.1428571428571428,0.8571428571428571
3317,3317,c1976,m16,Amadeus,1984,8.4,99138.0,['biography' 'drama' 'music'],3,13,16,0.1875,0.8125
3318,3318,c1977,m16,Amadeus,1984,8.4,99138.0,['biography' 'drama' 'music'],4,10,14,0.2857142857142857,0.7142857142857143
3319,3319,c19774,m140,Mr. Deeds Goes To Town,1936,8.0,7594.0,['comedy' 'romance'],19,2,21,0.9047619047619048,0.0952380952380952
3320,3320,c19775,m140,Mr. Deeds Goes To Town,1936,8.0,7594.0,['comedy' 'romance'],1,11,12,0.0833333333333333,0.9166666666666666
3321,3321,c19776,m140,Mr. Deeds Goes To Town,1936,8.0,7594.0,['comedy' 'romance'],5,18,23,0.217391304347826,0.782608695652174
3322,3322,c19777,m140,Mr. Deeds Goes To Town,1936,8.0,7594.0,['comedy' 'romance'],23,58,81,0.2839506172839506,0.7160493827160493
3323,3323,c19778,m140,Mr. Deeds Goes To Town,1936,8.0,7594.0,['comedy' 'romance'],3,14,17,0.1764705882352941,0.8235294117647058
3324,3324,c19779,m140,Mr. Deeds Goes To Town,1936,8.0,7594.0,['comedy' 'romance'],15,25,40,0.375,0.625
3325,3325,c1978,m16,Amadeus,1984,8.4,99138.0,['biography' 'drama' 'music'],8,1,9,0.8888888888888888,0.1111111111111111
3326,3326,c19780,m140,Mr. Deeds Goes To Town,1936,8.0,7594.0,['comedy' 'romance'],8,2,10,0.8,0.2
3327,3327,c19781,m140,Mr. Deeds Goes To Town,1936,8.0,7594.0,['comedy' 'romance'],45,10,55,0.8181818181818182,0.1818181818181818
3328,3328,c19782,m140,Mr. Deeds Goes To Town,1936,8.0,7594.0,['comedy' 'romance'],52,8,60,0.8666666666666667,0.1333333333333333
3329,3329,c19783,m140,Mr. Deeds Goes To Town,1936,8.0,7594.0,['comedy' 'romance'],8,13,21,0.3809523809523809,0.6190476190476191
3330,3330,c19784,m140,Mr. Deeds Goes To Town,1936,8.0,7594.0,['comedy' 'romance'],25,23,48,0.5208333333333334,0.4791666666666667
3331,3331,c19785,m140,Mr. Deeds Goes To Town,1936,8.0,7594.0,['comedy' 'romance'],1,6,7,0.1428571428571428,0.8571428571428571
3332,3332,c19786,m140,Mr. Deeds Goes To Town,1936,8.0,7594.0,['comedy' 'romance'],4,21,25,0.16,0.84
3333,3333,c19787,m140,Mr. Deeds Goes To Town,1936,8.0,7594.0,['comedy' 'romance'],16,30,46,0.3478260869565217,0.6521739130434783
3334,3334,c19788,m140,Mr. Deeds Goes To Town,1936,8.0,7594.0,['comedy' 'romance'],6,21,27,0.2222222222222222,0.7777777777777778
3335,3335,c19789,m140,Mr. Deeds Goes To Town,1936,8.0,7594.0,['comedy' 'romance'],14,51,65,0.2153846153846154,0.7846153846153846
3336,3336,c1979,m16,Amadeus,1984,8.4,99138.0,['biography' 'drama' 'music'],38,54,92,0.4130434782608695,0.5869565217391305
3337,3337,c19790,m140,Mr. Deeds Goes To Town,1936,8.0,7594.0,['comedy' 'romance'],1,36,37,0.027027027027027,0.972972972972973
3338,3338,c19791,m140,Mr. Deeds Goes To Town,1936,8.0,7594.0,['comedy' 'romance'],16,1,17,0.9411764705882352,0.0588235294117647
3339,3339,c19792,m140,Mr. Deeds Goes To Town,1936,8.0,7594.0,['comedy' 'romance'],30,73,103,0.2912621359223301,0.7087378640776699
3340,3340,c19793,m140,Mr. Deeds Goes To Town,1936,8.0,7594.0,['comedy' 'romance'],7,8,15,0.4666666666666667,0.5333333333333333
3341,3341,c19794,m140,Mr. Deeds Goes To Town,1936,8.0,7594.0,['comedy' 'romance'],11,24,35,0.3142857142857143,0.6857142857142857
3342,3342,c19795,m140,Mr. Deeds Goes To Town,1936,8.0,7594.0,['comedy' 'romance'],11,32,43,0.2558139534883721,0.7441860465116279
3343,3343,c19796,m140,Mr. Deeds Goes To Town,1936,8.0,7594.0,['comedy' 'romance'],4,7,11,0.3636363636363636,0.6363636363636364
3344,3344,c19797,m140,Mr. Deeds Goes To Town,1936,8.0,7594.0,['comedy' 'romance'],33,5,38,0.868421052631579,0.131578947368421
3345,3345,c19798,m140,Mr. Deeds Goes To Town,1936,8.0,7594.0,['comedy' 'romance'],18,87,105,0.1714285714285714,0.8285714285714286
3346,3346,c19799,m140,Mr. Deeds Goes To Town,1936,8.0,7594.0,['comedy' 'romance'],14,13,27,0.5185185185185185,0.4814814814814814
3347,3347,c1980,m16,Amadeus,1984,8.4,99138.0,['biography' 'drama' 'music'],9,2,11,0.8181818181818182,0.1818181818181818
3348,3348,c19800,m140,Mr. Deeds Goes To Town,1936,8.0,7594.0,['comedy' 'romance'],101,10,111,0.90990990990991,0.09009009009009
3349,3349,c19801,m140,Mr. Deeds Goes To Town,1936,8.0,7594.0,['comedy' 'romance'],30,13,43,0.6976744186046512,0.3023255813953488
