,Unnamed: 0,Character_ID,Movie_ID,Title,Gender,Position_in_Credits,Character,Character_Line_Count,Movie_Line_Count,Character_Line_Percent
1542,1542,u2372,m152,Nurse Betty,?,?,CHIEF NURSE,8,906,0.0088300220750551
1543,1543,u2373,m152,Nurse Betty,?,?,DARLENE,5,906,0.0055187637969094
1544,1544,u2374,m152,Nurse Betty,m,5,DEL,44,906,0.0485651214128035
1545,1545,u2375,m152,Nurse Betty,?,?,DOCTOR,4,906,0.0044150110375275
1546,1546,u2376,m152,Nurse Betty,?,?,DUANE,6,906,0.0066225165562913
1547,1547,u2377,m152,Nurse Betty,?,?,ELIZABETH,4,906,0.0044150110375275
1548,1548,u2378,m152,Nurse Betty,f,13,ELLEN,23,906,0.0253863134657836
1549,1549,u2379,m152,Nurse Betty,m,?,GEORGE,68,906,0.075055187637969
1550,1550,u2380,m152,Nurse Betty,?,?,GUARD,4,906,0.0044150110375275
1551,1551,u2381,m152,Nurse Betty,?,?,JERROLD,4,906,0.0044150110375275
1552,1552,u2382,m152,Nurse Betty,?,?,JOYCE,16,906,0.0176600441501103
1553,1553,u2383,m152,Nurse Betty,?,?,LONNIE,3,906,0.0033112582781456
1554,1554,u2384,m152,Nurse Betty,f,9,LYLA,24,906,0.0264900662251655
1555,1555,u2385,m152,Nurse Betty,?,?,MERCEDES,7,906,0.0077262693156732
1556,1556,u2386,m152,Nurse Betty,f,6,ROSA,67,906,0.0739514348785872
1557,1557,u2387,m152,Nurse Betty,m,7,ROY,68,906,0.075055187637969
1558,1558,u2388,m152,Nurse Betty,f,10,SUE ANN,27,906,0.0298013245033112
1559,1559,u2389,m152,Nurse Betty,m,3,WESLEY,105,906,0.1158940397350993
1560,1560,u2390,m153,O Brother Where Art Thou?,?,?,BIG DAN,5,316,0.0158227848101265
1561,1561,u2391,m153,O Brother Where Art Thou?,?,?,COOLEY,6,316,0.0189873417721519
1562,1562,u2392,m153,O Brother Where Art Thou?,m,3,DELMAR,48,316,0.1518987341772152
1563,1563,u2393,m153,O Brother Where Art Thou?,?,?,ECKARD,24,316,0.0759493670886076
1564,1564,u2394,m153,O Brother Where Art Thou?,m,1,EVERETT,109,316,0.3449367088607595
1565,1565,u2395,m153,O Brother Where Art Thou?,?,?,FRENCH,4,316,0.0126582278481012
1566,1566,u2396,m153,O Brother Where Art Thou?,?,?,JUNIOR,4,316,0.0126582278481012
1567,1567,u2397,m153,O Brother Where Art Thou?,?,?,MAN,9,316,0.0284810126582278
1568,1568,u2398,m153,O Brother Where Art Thou?,?,?,MIDDLE,5,316,0.0158227848101265
1569,1569,u2399,m153,O Brother Where Art Thou?,?,?,PAPPY,12,316,0.0379746835443038
1570,1570,u2400,m153,O Brother Where Art Thou?,f,5,PENNY,21,316,0.0664556962025316
1571,1571,u2401,m153,O Brother Where Art Thou?,m,2,PETE,44,316,0.1392405063291139
1572,1572,u2402,m153,O Brother Where Art Thou?,?,?,PROPRIETOR,3,316,0.0094936708860759
1573,1573,u2403,m153,O Brother Where Art Thou?,?,?,SPIVEY,17,316,0.0537974683544303
1574,1574,u2404,m153,O Brother Where Art Thou?,?,?,YOUNGEST,5,316,0.0158227848101265
1575,1575,u2405,m154,An Officer And A Gentleman,m,4,BYRON,35,499,0.0701402805611222
1576,1576,u2406,m154,An Officer And A Gentleman,?,?,CASEY,6,499,0.0120240480961923
1577,1577,u2407,m154,An Officer And A Gentleman,?,?,ESTHER,4,499,0.0080160320641282
1578,1578,u2408,m154,An Officer And A Gentleman,m,7,FOLEY,49,499,0.0981963927855711
1579,1579,u2409,m154,An Officer And A Gentleman,?,?,GROUP,4,499,0.0080160320641282
1580,1580,u2410,m154,An Officer And A Gentleman,?,?,JOE,10,499,0.0200400801603206
1581,1581,u2411,m154,An Officer And A Gentleman,f,5,LYNETTE,51,499,0.1022044088176352
1582,1582,u2412,m154,An Officer And A Gentleman,f,2,PAULA,88,499,0.1763527054108216
1583,1583,u2413,m154,An Officer And A Gentleman,?,?,PERRYMAN,9,499,0.0180360721442885
1584,1584,u2414,m154,An Officer And A Gentleman,m,3,SID,72,499,0.1442885771543086
1585,1585,u2415,m154,An Officer And A Gentleman,m,1,ZACK,171,499,0.342685370741483
1586,1586,u241,m16,Amadeus,?,?,ALLEGRO,3,1007,0.0029791459781529
1587,1587,u242,m16,Amadeus,?,?,ANDANTE,3,1007,0.0029791459781529
1588,1588,u243,m16,Amadeus,?,?,ARCO,3,1007,0.0029791459781529
1589,1589,u244,m16,Amadeus,f,6,CAVALIERI,28,1007,0.0278053624627606
1590,1590,u245,m16,Amadeus,?,?,COLLOREDO,10,1007,0.009930486593843
1591,1591,u246,m16,Amadeus,?,?,COMMENDATORE,4,1007,0.0039721946375372
1592,1592,u247,m16,Amadeus,f,3,CONSTANZE,106,1007,0.1052631578947368
1593,1593,u248,m16,Amadeus,?,?,FIRST LADY,5,1007,0.0049652432969215
1594,1594,u249,m16,Amadeus,?,?,FLUNKY,3,1007,0.0029791459781529
1595,1595,u250,m16,Amadeus,?,?,FRAU SCHLUMBERG,12,1007,0.0119165839126117
1596,1596,u251,m16,Amadeus,m,7,JOSEPH,64,1007,0.0635551142005958
1597,1597,u252,m16,Amadeus,m,5,LEOPOLD,37,1007,0.0367428003972194
1598,1598,u253,m16,Amadeus,f,22,LORL,21,1007,0.0208540218470705
1599,1599,u254,m16,Amadeus,?,?,MADAME WEBER,4,1007,0.0039721946375372
1600,1600,u255,m16,Amadeus,m,2,MOZART,298,1007,0.2959285004965243
1601,1601,u256,m16,Amadeus,?,?,OFFICER,5,1007,0.0049652432969215
1602,1602,u257,m16,Amadeus,m,?,OLD SALIERI,33,1007,0.0327706057596822
1603,1603,u258,m16,Amadeus,?,?,ORSINI-ROSENBERG,28,1007,0.0278053624627606
1604,1604,u259,m16,Amadeus,?,?,PAPAGENO,5,1007,0.0049652432969215
1605,1605,u260,m16,Amadeus,m,1,SALIERI,204,1007,0.2025819265143992
1606,1606,u261,m16,Amadeus,m,4,SCHIKANEDER,37,1007,0.0367428003972194
1607,1607,u262,m16,Amadeus,?,?,SCHLUMBERG,20,1007,0.0198609731876861
1608,1608,u263,m16,Amadeus,?,?,SECOND LADY,5,1007,0.0049652432969215
1609,1609,u264,m16,Amadeus,?,?,SERVANT,4,1007,0.0039721946375372
1610,1610,u265,m16,Amadeus,?,?,UGLY OLD WOMAN,6,1007,0.0059582919563058
1611,1611,u266,m16,Amadeus,m,16,VOGLER,30,1007,0.0297914597815292
1612,1612,u267,m16,Amadeus,?,?,VON STRACK,20,1007,0.0198609731876861
1613,1613,u268,m16,Amadeus,?,?,VON SWIETEN,9,1007,0.0089374379344587
1614,1614,u2416,m155,Panic Room,m,3,BURNHAM,72,344,0.2093023255813953
1615,1615,u2417,m155,Panic Room,?,?,COP 1,9,344,0.0261627906976744
1616,1616,u2418,m155,Panic Room,?,?,EVAN,15,344,0.0436046511627907
1617,1617,u2419,m155,Panic Room,m,5,JUNIOR,48,344,0.1395348837209302
1618,1618,u2420,m155,Panic Room,?,?,LYDIA,18,344,0.0523255813953488
1619,1619,u2421,m155,Panic Room,f,1,MEG,81,344,0.2354651162790697
1620,1620,u2422,m155,Panic Room,m,4,RAOUL,46,344,0.1337209302325581
1621,1621,u2423,m155,Panic Room,f,2,SARAH,55,344,0.1598837209302325
1622,1622,u2424,m156,Panther,?,?,ALMA,8,347,0.0230547550432276
1623,1623,u2425,m156,Panther,?,?,BEEFY COP,5,347,0.0144092219020172
1624,1624,u2426,m156,Panther,?,?,BOBBY,6,347,0.0172910662824207
1625,1625,u2427,m156,Panther,?,?,BOBBY SEALE,4,347,0.0115273775216138
1626,1626,u2428,m156,Panther,m,3,BRIMMER,25,347,0.0720461095100864
1627,1627,u2429,m156,Panther,m,5,CY,25,347,0.0720461095100864
1628,1628,u2430,m156,Panther,?,?,DORSETT,13,347,0.0374639769452449
1629,1629,u2431,m156,Panther,?,?,ELDRIDGE,3,347,0.0086455331412103
1630,1630,u2432,m156,Panther,?,?,GARRY,4,347,0.0115273775216138
1631,1631,u2433,m156,Panther,?,?,GENE,5,347,0.0144092219020172
1632,1632,u2434,m156,Panther,?,?,HOOVER,5,347,0.0144092219020172
1633,1633,u2435,m156,Panther,m,6,HUEY,63,347,0.1815561959654178
1634,1634,u2436,m156,Panther,m,1,JUDGE,87,347,0.2507204610951009
1635,1635,u2437,m156,Panther,?,?,RITA,6,347,0.0172910662824207
1636,1636,u2438,m156,Panther,?,?,RODGERS,23,347,0.0662824207492795
1637,1637,u2439,m156,Panther,?,?,ROSE,16,347,0.0461095100864553
1638,1638,u2440,m156,Panther,?,?,ROY,4,347,0.0115273775216138
1639,1639,u2441,m156,Panther,?,?,SABU,4,347,0.0115273775216138
1640,1640,u2442,m156,Panther,m,2,TYRONE,41,347,0.1181556195965417
1641,1641,u2443,m157,The Patriot,?,?,ANNE,11,382,0.0287958115183246
1642,1642,u2444,m157,The Patriot,?,?,BILLINGS,15,382,0.0392670157068062
1643,1643,u2445,m157,The Patriot,?,?,CHARLOTTE,11,382,0.0287958115183246
1644,1644,u2446,m157,The Patriot,?,?,CONTINENTAL SERGEANT,3,382,0.0078534031413612
1645,1645,u2447,m157,The Patriot,m,9,CORNWALLIS,29,382,0.0759162303664921
1646,1646,u2448,m157,The Patriot,m,2,GABRIEL,67,382,0.175392670157068
1647,1647,u2449,m157,The Patriot,?,?,LEE,39,382,0.1020942408376963
1648,1648,u2450,m157,The Patriot,?,?,MAJOR HALBERT,4,382,0.0104712041884816
1649,1649,u2451,m157,The Patriot,?,?,MARGARET,3,382,0.0078534031413612
1650,1650,u2452,m157,The Patriot,m,?,MARION,159,382,0.4162303664921466
1651,1651,u2453,m157,The Patriot,?,?,NATHAN,5,382,0.013089005235602
1652,1652,u2454,m157,The Patriot,?,?,REV. OLIVER,7,382,0.0183246073298429
1653,1653,u2455,m157,The Patriot,?,?,ROBINSON,3,382,0.0078534031413612
1654,1654,u2456,m157,The Patriot,?,?,SUSAN,3,382,0.0078534031413612
1655,1655,u2457,m157,The Patriot,?,?,TARLETON,12,382,0.031413612565445
1656,1656,u2458,m157,The Patriot,?,?,THOMAS,3,382,0.0078534031413612
1657,1657,u2459,m157,The Patriot,?,?,WASHINGTON,8,382,0.0209424083769633
1658,1658,u2460,m158,Pet Sematary,f,7,ELLIE,49,310,0.1580645161290322
1659,1659,u2461,m158,Pet Sematary,m,2,JUD,89,310,0.2870967741935484
1660,1660,u2462,m158,Pet Sematary,m,1,LOUIS,126,310,0.4064516129032258
1661,1661,u2463,m158,Pet Sematary,?,?,PASCOW,5,310,0.0161290322580645
1662,1662,u2464,m158,Pet Sematary,f,3,RACHEL,41,310,0.132258064516129
1663,1663,u2465,m159,Pirates Of The Caribbean,?,?,ANAMARIA,6,472,0.0127118644067796
1664,1664,u2466,m159,Pirates Of The Caribbean,m,?,BARBOSSA,56,472,0.1186440677966101
1665,1665,u2467,m159,Pirates Of The Caribbean,f,?,ELIZABETH,77,472,0.163135593220339
1666,1666,u2468,m159,Pirates Of The Caribbean,?,?,GIBBS,20,472,0.0423728813559322
1667,1667,u2469,m159,Pirates Of The Caribbean,?,?,GILLETTE,7,472,0.0148305084745762
1668,1668,u2470,m159,Pirates Of The Caribbean,m,1000,JACK,142,472,0.3008474576271186
1669,1669,u2471,m159,Pirates Of The Caribbean,?,?,MULLROY,13,472,0.0275423728813559
1670,1670,u2472,m159,Pirates Of The Caribbean,?,?,MURTOGG,18,472,0.0381355932203389
1671,1671,u2473,m159,Pirates Of The Caribbean,?,?,NORRINGTON,38,472,0.0805084745762711
1672,1672,u2474,m159,Pirates Of The Caribbean,?,?,PINTEL,11,472,0.0233050847457627
1673,1673,u2475,m159,Pirates Of The Caribbean,?,?,SWANN,16,472,0.0338983050847457
1674,1674,u2476,m159,Pirates Of The Caribbean,m,?,WILL,68,472,0.1440677966101695
1675,1675,u2477,m160,Plastic Man,?,?,ARGON,79,473,0.1670190274841437
1676,1676,u2478,m160,Plastic Man,?,?,KID,4,473,0.0084566596194503
1677,1677,u2479,m160,Plastic Man,?,?,LITTERBUG,6,473,0.0126849894291754
1678,1678,u2480,m160,Plastic Man,?,?,NEBBLEMAN,42,473,0.0887949260042283
1679,1679,u2481,m160,Plastic Man,m,?,O'BRIEN,128,473,0.2706131078224101
1680,1680,u2482,m160,Plastic Man,?,?,POPPY,43,473,0.0909090909090909
1681,1681,u2483,m160,Plastic Man,?,?,SIM,30,473,0.0634249471458773
1682,1682,u2484,m160,Plastic Man,f,?,SUSAN,141,473,0.2980972515856236
1683,1683,u2485,m161,Platinum Blonde,f,?,ANNE,98,657,0.1491628614916286
1684,1684,u2486,m161,Platinum Blonde,?,?,BINGY,34,657,0.0517503805175038
1685,1685,u2487,m161,Platinum Blonde,m,6,CONROY,31,657,0.0471841704718417
1686,1686,u2488,m161,Platinum Blonde,m,9,DAWSON,16,657,0.0243531202435312
1687,1687,u2489,m161,Platinum Blonde,f,1,GALLAGHER,77,657,0.1171993911719939
1688,1688,u2490,m161,Platinum Blonde,m,5,GRAYSON,40,657,0.060882800608828
1689,1689,u2491,m161,Platinum Blonde,?,?,HANK,5,657,0.0076103500761035
1690,1690,u2492,m161,Platinum Blonde,?,?,MISS WILSON,7,657,0.0106544901065449
1691,1691,u2493,m161,Platinum Blonde,?,?,MRS. SCHUYLER,32,657,0.0487062404870624
1692,1692,u2494,m161,Platinum Blonde,?,?,SMYTHE,36,657,0.0547945205479452
1693,1693,u2495,m161,Platinum Blonde,m,2,STEW,281,657,0.4277016742770167
1694,1694,u2496,m162,Pleasantville,f,4,BETTY,57,666,0.0855855855855855
1695,1695,u2497,m162,Pleasantville,?,?,BIFF,28,666,0.042042042042042
1696,1696,u2498,m162,Pleasantville,?,?,BIG BOB,3,666,0.0045045045045045
1697,1697,u2499,m162,Pleasantville,m,6,BOB,34,666,0.051051051051051
1698,1698,u2500,m162,Pleasantville,?,?,BOY,6,666,0.009009009009009
1699,1699,u2501,m162,Pleasantville,?,?,DAN,3,666,0.0045045045045045
1700,1700,u2502,m162,Pleasantville,m,1,DAVID,229,666,0.3438438438438438
1701,1701,u2503,m162,Pleasantville,m,?,DICK VAN DYKE,67,666,0.1006006006006006
1702,1702,u2504,m162,Pleasantville,m,3,GEORGE,24,666,0.036036036036036
1703,1703,u2505,m162,Pleasantville,?,?,HOWARD,4,666,0.006006006006006
1704,1704,u2506,m162,Pleasantville,f,2,JENNIFER,120,666,0.1801801801801801
1705,1705,u2507,m162,Pleasantville,f,8,MARGARET,28,666,0.042042042042042
1706,1706,u2508,m162,Pleasantville,?,?,MARK,5,666,0.0075075075075075
1707,1707,u2509,m162,Pleasantville,?,?,MR. JOHNSON,53,666,0.0795795795795795
1708,1708,u2510,m162,Pleasantville,?,?,MR. SIMPSON,5,666,0.0075075075075075
1709,1709,u2511,m163,Punch-Drunk Love,m,1,BARRY,355,765,0.4640522875816993
1710,1710,u2512,m163,Punch-Drunk Love,?,?,CHECK OUT GIRL,4,765,0.0052287581699346
1711,1711,u2513,m163,Punch-Drunk Love,?,?,CUSTOMER,4,765,0.0052287581699346
1712,1712,u2514,m163,Punch-Drunk Love,m,31,DAVID,19,765,0.0248366013071895
1713,1713,u2515,m163,Punch-Drunk Love,?,?,DEAN,24,765,0.0313725490196078
1714,1714,u2516,m163,Punch-Drunk Love,f,16,ELIZABETH,64,765,0.0836601307189542
1715,1715,u2517,m163,Punch-Drunk Love,?,?,KAREN,8,765,0.0104575163398692
1716,1716,u2518,m163,Punch-Drunk Love,f,11,KATHLEEN,16,765,0.0209150326797385
1717,1717,u2519,m163,Punch-Drunk Love,m,5,LANCE,24,765,0.0313725490196078
1718,1718,u2520,m163,Punch-Drunk Love,?,?,LATISHA,11,765,0.0143790849673202
1719,1719,u2521,m163,Punch-Drunk Love,f,4,LENA,121,765,0.1581699346405228
1720,1720,u2522,m163,Punch-Drunk Love,m,36,MANAGER,14,765,0.0183006535947712
1721,1721,u2523,m163,Punch-Drunk Love,?,?,OPERATOR,8,765,0.0104575163398692
1722,1722,u2524,m163,Punch-Drunk Love,f,?,OPERATOR GIRL,16,765,0.0209150326797385
1723,1723,u2525,m163,Punch-Drunk Love,?,?,OPERATOR VOICE,3,765,0.0039215686274509
1724,1724,u2526,m163,Punch-Drunk Love,?,?,SEXY VOICE,58,765,0.0758169934640522
1725,1725,u2527,m163,Punch-Drunk Love,?,?,VOICE,6,765,0.0078431372549019
1726,1726,u2528,m163,Punch-Drunk Love,?,?,WALTER,10,765,0.0130718954248366
1727,1727,u2529,m164,Quills,?,?,ABBE DU MAUPAS,4,463,0.0086393088552915
1728,1728,u2530,m164,Quills,?,?,CHARLOTTE,5,463,0.0107991360691144
1729,1729,u2531,m164,Quills,?,?,CLEANTE,6,463,0.0129589632829373
1730,1730,u2532,m164,Quills,m,3,COULMIER,128,463,0.2764578833693304
1731,1731,u2533,m164,Quills,?,?,DELBENČ,7,463,0.0151187904967602
1732,1732,u2534,m164,Quills,?,?,HORSEMAN,4,463,0.0086393088552915
1733,1733,u2535,m164,Quills,?,?,INGENUE,5,463,0.0107991360691144
1734,1734,u2536,m164,Quills,?,?,LIBERTINE,6,463,0.0129589632829373
1735,1735,u2537,m164,Quills,?,?,MADAME LECLERC,6,463,0.0129589632829373
1736,1736,u2538,m164,Quills,f,2,MADELEINE,61,463,0.1317494600431965
1737,1737,u2539,m164,Quills,?,?,MONSIEUR PROUIX,3,463,0.0064794816414686
1738,1738,u2540,m164,Quills,?,?,NAPOLEON,4,463,0.0086393088552915
1739,1739,u2541,m164,Quills,f,8,RENEE PELAGIE,28,463,0.060475161987041
1740,1740,u2542,m164,Quills,m,4,ROYER-COLLARD,82,463,0.1771058315334773
1741,1741,u2543,m164,Quills,?,?,SIMONE,6,463,0.0129589632829373
1742,1742,u2544,m164,Quills,m,1,THE MARQUIS,105,463,0.2267818574514039
1743,1743,u2545,m164,Quills,?,?,VALCOUR,3,463,0.0064794816414686
1744,1744,u2546,m165,Rko 281,f,10,CAROLE LOMBARD,20,484,0.0413223140495867
1745,1745,u2547,m165,Rko 281,m,2,HEARST,54,484,0.1115702479338843
1746,1746,u2548,m165,Rko 281,?,?,JOSEPH COTTON,5,484,0.0103305785123966
1747,1747,u2549,m165,Rko 281,?,?,LOUELLA,25,484,0.0516528925619834
1748,1748,u2550,m165,Rko 281,m,4,MANK,86,484,0.1776859504132231
1749,1749,u2551,m165,Rko 281,f,3,MARION,54,484,0.1115702479338843
1750,1750,u2552,m165,Rko 281,?,?,MAYER,16,484,0.0330578512396694
1751,1751,u2553,m165,Rko 281,?,?,PAUL STEWART,5,484,0.0103305785123966
1752,1752,u2554,m165,Rko 281,m,6,SCHAEFER,52,484,0.1074380165289256
1753,1753,u2555,m165,Rko 281,?,?,SHOP OWNER,6,484,0.012396694214876
1754,1754,u2556,m165,Rko 281,?,?,TOLAND,8,484,0.0165289256198347
1755,1755,u2557,m165,Rko 281,m,1,WELLES,153,484,0.3161157024793388
1756,1756,u2558,m166,Raging Bull,?,?,1ST DEPUTY,4,450,0.0088888888888888
1757,1757,u2559,m166,Raging Bull,?,?,COMO,11,450,0.0244444444444444
1758,1758,u2560,m166,Raging Bull,?,?,EAGAN,5,450,0.0111111111111111
1759,1759,u2561,m166,Raging Bull,?,?,IRMA,6,450,0.0133333333333333
1760,1760,u2562,m166,Raging Bull,?,?,J.R.,3,450,0.0066666666666666
1761,1761,u2563,m166,Raging Bull,m,1,JAKE,205,450,0.4555555555555555
1762,1762,u2564,m166,Raging Bull,m,3,JOEY,102,450,0.2266666666666666
1763,1763,u2565,m166,Raging Bull,?,?,REPORTER,6,450,0.0133333333333333
1764,1764,u2566,m166,Raging Bull,?,?,SALVY,10,450,0.0222222222222222
1765,1765,u2567,m166,Raging Bull,?,?,TOMMY,7,450,0.0155555555555555
1766,1766,u2568,m166,Raging Bull,?,?,TONY,7,450,0.0155555555555555
1767,1767,u2569,m166,Raging Bull,f,2,VICKIE,84,450,0.1866666666666666
1768,1768,u2570,m167,Rear Window,?,?,BABY SITTER,5,601,0.0083194675540765
1769,1769,u2571,m167,Rear Window,?,?,BRYCE,4,601,0.0066555740432612
1770,1770,u2572,m167,Rear Window,m,3,DOYLE,60,601,0.0998336106489184
1771,1771,u2573,m167,Rear Window,?,?,GUNNISON,28,601,0.0465890183028286
1772,1772,u2574,m167,Rear Window,m,1,JEFF,289,601,0.480865224625624
1773,1773,u2575,m167,Rear Window,f,2,LISA,129,601,0.2146422628951747
1774,1774,u2576,m167,Rear Window,?,?,MRS. DOYLE,8,601,0.0133111480865224
1775,1775,u2577,m167,Rear Window,?,?,POLICE,3,601,0.0049916805324459
1776,1776,u2578,m167,Rear Window,f,4,STELLA,67,601,0.1114808652246256
1777,1777,u2579,m167,Rear Window,?,?,THORWALD,8,601,0.0133111480865224
1778,1778,u2580,m168,Rebel Without A Cause,?,?,BUZZ,23,605,0.0380165289256198
1779,1779,u2581,m168,Rebel Without A Cause,?,?,CHIEF,3,605,0.0049586776859504
1780,1780,u2582,m168,Rebel Without A Cause,?,?,CRUNCH,9,605,0.0148760330578512
1781,1781,u2583,m168,Rebel Without A Cause,m,7,FATHER,58,605,0.0958677685950413
1782,1782,u2584,m168,Rebel Without A Cause,?,?,GENE,10,605,0.0165289256198347
1783,1783,u2585,m168,Rebel Without A Cause,m,1,JIM,216,605,0.3570247933884297
1784,1784,u2586,m168,Rebel Without A Cause,f,2,JUDY,97,605,0.1603305785123966
1785,1785,u2587,m168,Rebel Without A Cause,?,?,JUDY'S FATHER,10,605,0.0165289256198347
1786,1786,u2588,m168,Rebel Without A Cause,?,?,MOOSE,7,605,0.0115702479338842
1787,1787,u2589,m168,Rebel Without A Cause,f,8,MOTHER,32,605,0.052892561983471
1788,1788,u2590,m168,Rebel Without A Cause,?,?,NEGRO WOMAN,4,605,0.0066115702479338
1789,1789,u2591,m168,Rebel Without A Cause,?,?,OFFICER,7,605,0.0115702479338842
1790,1790,u2592,m168,Rebel Without A Cause,m,3,PLATO,77,605,0.1272727272727272
1791,1791,u2593,m168,Rebel Without A Cause,m,10,RAY,47,605,0.0776859504132231
1792,1792,u2594,m168,Rebel Without A Cause,?,?,SERGEANT,5,605,0.0082644628099173
1793,1793,u2595,m169,Reindeer Games,f,13,ASHLEY,126,614,0.2052117263843648
1794,1794,u2596,m169,Reindeer Games,m,17,GABRIEL,117,614,0.1905537459283387
1795,1795,u2597,m169,Reindeer Games,?,?,JACK BANGS,14,614,0.022801302931596
1796,1796,u2598,m169,Reindeer Games,?,?,JUMPY,4,614,0.006514657980456
1797,1797,u2599,m169,Reindeer Games,?,?,MERLIN,29,614,0.0472312703583061
1798,1798,u2600,m169,Reindeer Games,m,2,NICK,48,614,0.0781758957654723
1799,1799,u2601,m169,Reindeer Games,?,?,OLD TIMER,6,614,0.009771986970684
1800,1800,u2602,m169,Reindeer Games,?,?,PUG,11,614,0.017915309446254
1801,1801,u2603,m169,Reindeer Games,m,1,RUDY,243,614,0.3957654723127036
1802,1802,u2604,m169,Reindeer Games,?,?,TEEN CLERK,4,614,0.006514657980456
1803,1803,u2605,m169,Reindeer Games,?,?,WAITRESS,3,614,0.004885993485342
1804,1804,u2606,m169,Reindeer Games,?,?,YOUNG GOVERNOR,5,614,0.00814332247557
1805,1805,u2607,m169,Reindeer Games,?,?,ZOOK,4,614,0.006514657980456
1806,1806,u26,m2,15 Minutes,m,?,CUTLER,24,672,0.0357142857142857
1807,1807,u27,m2,15 Minutes,f,8,DAPHNE,33,672,0.0491071428571428
1808,1808,u28,m2,15 Minutes,?,?,DUFFY,21,672,0.03125
1809,1809,u29,m2,15 Minutes,m,1,EDDIE,123,672,0.1830357142857142
1810,1810,u30,m2,15 Minutes,m,6,EMIL,108,672,0.1607142857142857
1811,1811,u31,m2,15 Minutes,?,?,HAWKINS,26,672,0.0386904761904761
1812,1812,u32,m2,15 Minutes,?,?,HONEY,8,672,0.0119047619047619
1813,1813,u33,m2,15 Minutes,?,?,IMMIGRATION OFFICER,15,672,0.0223214285714285
1814,1814,u34,m2,15 Minutes,m,2,JORDY,127,672,0.1889880952380952
1815,1815,u35,m2,15 Minutes,m,9,KORFIN,21,672,0.03125
1816,1816,u36,m2,15 Minutes,?,?,LEON,25,672,0.0372023809523809
1817,1817,u37,m2,15 Minutes,?,?,MAGGIE,4,672,0.0059523809523809
1818,1818,u38,m2,15 Minutes,?,?,MAX,3,672,0.0044642857142857
1819,1819,u39,m2,15 Minutes,?,?,MILOS,9,672,0.0133928571428571
1820,1820,u40,m2,15 Minutes,?,?,MUGGER,5,672,0.0074404761904761
1821,1821,u41,m2,15 Minutes,f,5,NICOLETTE,43,672,0.0639880952380952
1822,1822,u42,m2,15 Minutes,m,7,OLEG,40,672,0.0595238095238095
1823,1823,u43,m2,15 Minutes,?,?,ROBERT HAWKINS,6,672,0.0089285714285714
1824,1824,u44,m2,15 Minutes,?,?,ROSE,11,672,0.0163690476190476
1825,1825,u45,m2,15 Minutes,?,?,SECONDARY OFFICER,4,672,0.0059523809523809
1826,1826,u46,m2,15 Minutes,?,?,STEPHEN GELLER,7,672,0.0104166666666666
1827,1827,u47,m2,15 Minutes,?,?,TOMMY,5,672,0.0074404761904761
1828,1828,u48,m2,15 Minutes,?,?,VENDOR,4,672,0.0059523809523809
1829,1829,u2608,m170,Reservoir Dogs,?,?,COP,3,465,0.0064516129032258
1830,1830,u2609,m170,Reservoir Dogs,m,4,EDDIE,44,465,0.0946236559139784
1831,1831,u2610,m170,Reservoir Dogs,m,2,FREDDY,28,465,0.0602150537634408
1832,1832,u2611,m170,Reservoir Dogs,m,9,HOLDAWAY,19,465,0.0408602150537634
1833,1833,u2612,m170,Reservoir Dogs,m,6,JOE,58,465,0.1247311827956989
1834,1834,u2613,m170,Reservoir Dogs,?,?,MARVIN,6,465,0.0129032258064516
1835,1835,u2614,m170,Reservoir Dogs,?,?,MR. BLONDE,21,465,0.0451612903225806
1836,1836,u2615,m170,Reservoir Dogs,?,?,MR. BROWN,5,465,0.010752688172043
1837,1837,u2616,m170,Reservoir Dogs,m,2,MR. ORANGE,22,465,0.0473118279569892
1838,1838,u2617,m170,Reservoir Dogs,m,5,MR. PINK,96,465,0.2064516129032258
1839,1839,u2618,m170,Reservoir Dogs,m,1,MR. WHITE,136,465,0.2924731182795699
1840,1840,u2619,m170,Reservoir Dogs,?,?,NICE GUY EDDIE,9,465,0.0193548387096774
1841,1841,u2620,m170,Reservoir Dogs,?,?,VIC,18,465,0.0387096774193548
1842,1842,u2621,m171,Roughshod,m,1,CLAY,149,507,0.2938856015779093
1843,1843,u2622,m171,Roughshod,?,?,CLAYTON,5,507,0.009861932938856
1844,1844,u2623,m171,Roughshod,?,?,ELAINE,16,507,0.0315581854043392
1845,1845,u2624,m171,Roughshod,?,?,FOWLER,15,507,0.029585798816568
1846,1846,u2625,m171,Roughshod,?,?,GARDNER,8,507,0.0157790927021696
1847,1847,u2626,m171,Roughshod,?,?,GRAHAM,6,507,0.0118343195266272
1848,1848,u2627,m171,Roughshod,f,6,HELEN,41,507,0.0808678500986193
1849,1849,u2628,m171,Roughshod,?,?,LEDNOV,21,507,0.0414201183431952
1850,1850,u2629,m171,Roughshod,f,2,MARY,129,507,0.2544378698224852
1851,1851,u2630,m171,Roughshod,?,?,MCCALL,4,507,0.0078895463510848
1852,1852,u2631,m171,Roughshod,?,?,MRS. WYATT,4,507,0.0078895463510848
1853,1853,u2632,m171,Roughshod,m,3,STEVE,97,507,0.1913214990138067
