,Unnamed: 0,movie_id,title,year,rating,votes_x,genres,imdb_title_id,weighted_average_vote,total_votes,mean_vote,median_vote,votes_10,votes_9,votes_8,votes_7,votes_6,votes_5,votes_4,votes_3,votes_2,votes_1,allgenders_0age_avg_vote,allgenders_0age_votes,allgenders_18age_avg_vote,allgenders_18age_votes,allgenders_30age_avg_vote,allgenders_30age_votes,allgenders_45age_avg_vote,allgenders_45age_votes,males_allages_avg_vote,males_allages_votes,males_0age_avg_vote,males_0age_votes,males_18age_avg_vote,males_18age_votes,males_30age_avg_vote,males_30age_votes,males_45age_avg_vote,males_45age_votes,females_allages_avg_vote,females_allages_votes,females_0age_avg_vote,females_0age_votes,females_18age_avg_vote,females_18age_votes,females_30age_avg_vote,females_30age_votes,females_45age_avg_vote,females_45age_votes,top1000_voters_rating,top1000_voters_votes,us_voters_rating,us_voters_votes,non_us_voters_rating,non_us_voters_votes,title_spanish,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes_y,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
491,490,m490,The Rocky Horror Picture Show,1975,7.1,42713.0,['comedy' 'musical'],tt0073629,7.4,128893.0,7.6,8.0,28363.0,17159.0,27293.0,25534.0,12956.0,6656.0,3563.0,2393.0,1796.0,3180.0,8.0,55.0,7.6,23055.0,7.3,51009.0,7.4,22036.0,7.2,66447.0,7.9,31.0,7.4,12232.0,7.1,34329.0,7.2,17232.0,7.9,32641.0,7.9,21.0,7.9,10387.0,7.9,16067.0,7.9,4498.0,6.6,653.0,7.3,35689.0,7.4,49243.0,The Rocky Horror Picture Show,1975-08-31,"Comedy, Musical",100.0,"UK, USA",English,Jim Sharman,"Richard O'Brien, Jim Sharman",Twentieth Century Fox,"Tim Curry, Susan Sarandon, Barry Bostwick, Richard O'Brien, Patricia Quinn, Nell Campbell, Jonathan Adams, Peter Hinwood, Meat Loaf, Charles Gray, Jeremy Newson, Hilary Farr, Perry Bedden, Christopher Biggins, Gaye Brown",A newly-engaged couple have a breakdown in an isolated area and must seek shelter at the bizarre residence of Dr. Frank-n-Furter.,7.4,128893.0,$ 1200000,$ 112892319,$ 113135551,58.0,553.0,140.0
492,491,m491,Rocky,1976,8.1,100022.0,['drama' 'romance' 'sport'],tt0075148,8.1,506246.0,8.1,8.0,93790.0,103313.0,166551.0,92025.0,28857.0,10267.0,3936.0,2292.0,1596.0,3619.0,8.2,325.0,8.1,92689.0,8.0,210338.0,8.0,61207.0,8.1,346819.0,8.2,253.0,8.1,82382.0,8.1,189758.0,8.0,52591.0,7.6,37130.0,8.0,41.0,7.7,8933.0,7.5,18107.0,7.7,7669.0,7.9,822.0,8.2,88850.0,8.0,213164.0,Rocky,1977-03-25,"Drama, Sport",120.0,USA,English,John G. Avildsen,Sylvester Stallone,Chartoff-Winkler Productions,"Sylvester Stallone, Talia Shire, Burt Young, Carl Weathers, Burgess Meredith, Thayer David, Joe Spinell, Jimmy Gambina, Bill Baldwin, Al Silvani, George Memmoli, Jodi Letizia, Diana Lewis, George O'Hanlon, Larry Carroll",A small-time boxer gets a supremely rare chance to fight a heavy-weight champion in a bout in which he strives to go the distance for his self-respect.,8.1,506246.0,$ 960000,$ 117235147,$ 117235147,70.0,705.0,184.0
493,492,m492,Who Framed Roger Rabbit,1988,7.6,54375.0,['animation' 'comedy' 'crime' 'family' 'fantasy' 'mystery' 'animation' 'adventure' 'action' 'fantasy'],tt0096438,7.7,178487.0,7.7,8.0,23618.0,25591.0,56271.0,43104.0,17804.0,6659.0,2581.0,1202.0,731.0,926.0,7.5,80.0,7.7,25229.0,7.7,83218.0,7.5,24691.0,7.7,112766.0,7.5,60.0,7.7,19011.0,7.7,68095.0,7.5,20762.0,7.6,24776.0,7.4,14.0,7.6,5840.0,7.6,14152.0,7.4,3583.0,7.7,742.0,7.9,43983.0,7.5,73886.0,Chi ha incastrato Roger Rabbit,1988-12-02,"Animation, Adventure, Comedy",104.0,USA,English,"Robert Zemeckis, Richard Williams","Gary K. Wolf, Jeffrey Price",Touchstone Pictures,"Bob Hoskins, Christopher Lloyd, Joanna Cassidy, Charles Fleischer, Stubby Kaye, Alan Tilvern, Richard LeParmentier, Lou Hirsch, Betsy Brantley, Joel Silver, Paul Springer, Richard Ridings, Edwin Craig, Lindsay Holiday, Mike Edmonds",A toon-hating detective is a cartoon rabbit's only hope to prove his innocence when he is accused of murder.,7.7,178487.0,$ 70000000,$ 156452370,$ 329803958,83.0,287.0,144.0
494,493,m493,Romeo And Juliet,1968,7.8,12360.0,['drama' 'romance'],tt0063518,7.6,28886.0,7.8,8.0,6123.0,4173.0,6996.0,5917.0,2926.0,1355.0,541.0,304.0,212.0,339.0,6.1,20.0,7.4,4768.0,7.5,10388.0,7.9,6379.0,7.5,14386.0,6.2,12.0,7.3,2542.0,7.4,6774.0,7.8,4597.0,7.8,7710.0,6.9,6.0,7.6,2172.0,7.7,3510.0,8.3,1704.0,7.0,361.0,7.5,10081.0,7.6,9746.0,Romeo e Giulietta,1968-10-19,"Drama, Romance",138.0,"UK, Italy","English, French",Franco Zeffirelli,"William Shakespeare, Franco Brusati",BHE Films,"Leonard Whiting, Olivia Hussey, John McEnery, Milo O'Shea, Pat Heywood, Robert Stephens, Michael York, Bruce Robinson, Paul Hardwick, Natasha Parry, Antonio Pierfederici, Esmeralda Ruspoli, Roberto Bisacco, Roy Holder, Keith Skinner","When two young members of feuding families meet, forbidden love ensues.",7.6,28886.0,,,$ 6292,,220.0,37.0
495,494,m494,Ronin,1998,7.2,58201.0,['action' 'crime' 'thriller'],tt0122690,7.3,169230.0,7.4,7.0,12172.0,18545.0,48064.0,54189.0,22412.0,7871.0,2938.0,1317.0,728.0,994.0,7.1,17.0,7.1,13763.0,7.3,88388.0,7.3,30171.0,7.3,127333.0,7.1,11.0,7.1,12817.0,7.3,82661.0,7.3,27373.0,7.0,8269.0,7.7,3.0,7.0,778.0,6.9,4836.0,7.1,2368.0,6.9,639.0,7.3,29488.0,7.2,89019.0,Ronin,1999-01-08,"Action, Crime, Thriller",122.0,"UK, France, USA","English, French, Russian",John Frankenheimer,"J.D. Zeik, J.D. Zeik",FGM Entertainment,"Robert De Niro, Jean Reno, Natascha McElhone, Stellan Skarsgård, Sean Bean, Skipp Sudduth, Michael Lonsdale, Jan Tríska, Jonathan Pryce, Ron Perkins, Féodor Atkine, Katarina Witt, Bernard Bloch, Dominic Gugliametti, Alan Beckworth",A freelancing former U.S. Intelligence Agent tries to track down a mysterious package that is wanted by the Irish and the Russians.,7.3,169230.0,$ 55000000,$ 41616262,$ 41616262,67.0,619.0,154.0
496,495,m495,Route 9,1998,6.0,557.0,['crime' 'drama'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,496,m496,Rush Hour 2,2001,6.5,52716.0,['action' 'comedy' 'crime' 'thriller'],tt0266915,6.6,196580.0,6.8,7.0,15675.0,11097.0,30227.0,60430.0,47383.0,18724.0,6869.0,2983.0,1562.0,1630.0,7.2,71.0,6.9,41923.0,6.5,91829.0,6.3,16030.0,6.6,138289.0,7.0,59.0,6.9,36181.0,6.5,81813.0,6.3,13859.0,6.6,17103.0,9.4,5.0,6.9,5215.0,6.4,9113.0,6.5,1941.0,6.2,673.0,6.6,37967.0,6.5,90730.0,Colpo grosso al drago rosso - Rush Hour 2,2002-04-19,"Action, Comedy, Crime",90.0,"Hong Kong, USA","English, Mandarin, Cantonese",Brett Ratner,"Ross LaManna, Jeff Nathanson",New Line Cinema,"Jackie Chan, Chris Tucker, John Lone, Ziyi Zhang, Roselyn Sanchez, Alan King, Harris Yulin, Kenneth Tsang, Lisa LoCicero, Mei Melançon, Maggie Q, Patricia Chan, Gelbert Coloma, Lucy Lin, Cindy Lu","Carter and Lee head to Hong Kong for a vacation, but become embroiled in a counterfeit money scam.",6.6,196580.0,$ 90000000,$ 226164286,$ 347325802,48.0,406.0,136.0
498,497,m497,Rush Hour,1998,6.8,56376.0,['action' 'comedy' 'thriller' 'crime'],tt0120812,7.0,234650.0,7.1,7.0,19903.0,16220.0,47972.0,83457.0,42441.0,14460.0,5187.0,2336.0,1245.0,1429.0,7.5,90.0,7.2,50064.0,6.9,107178.0,6.7,20120.0,7.0,162664.0,7.5,74.0,7.2,42764.0,6.9,94759.0,6.7,17332.0,7.0,21649.0,6.8,7.0,7.2,6648.0,6.8,11364.0,6.9,2499.0,6.5,721.0,7.0,43927.0,6.9,107823.0,Rush Hour - Due mine vaganti,2000-02-04,"Action, Comedy, Crime",98.0,USA,"English, Cantonese, Mandarin",Brett Ratner,"Ross LaManna, Jim Kouf",New Line Cinema,"Ken Leung, Jackie Chan, Tom Wilkinson, Tzi Ma, Robert Littman, Michael Chow, Julia Hsu, Chris Tucker, Chris Penn, Kai Lennox, Larry Sullivan, Yang Lin, Roger Fan, George Cheung, Lucy Lin","A loyal and dedicated Hong Kong Inspector teams up with a reckless and loudmouthed L.A.P.D. detective to rescue the Chinese Consul's kidnapped daughter, while trying to arrest a dangerous crime lord along the way.",7.0,234650.0,$ 33000000,$ 141186864,$ 244721064,60.0,345.0,80.0
499,498,m498,Runaway Bride,1999,5.2,28793.0,['comedy' 'romance'],tt0163187,5.6,91175.0,5.7,6.0,3738.0,2681.0,6902.0,14831.0,22709.0,20437.0,9878.0,4878.0,2545.0,2576.0,6.9,10.0,5.9,11481.0,5.4,43227.0,5.5,14683.0,5.2,38408.0,7.2,4.0,5.5,3430.0,5.2,23378.0,5.4,10260.0,5.9,32950.0,7.2,6.0,6.1,7842.0,5.8,19317.0,5.8,4192.0,5.1,522.0,5.6,17826.0,5.4,42556.0,"Se scappi, ti sposo",1999-12-17,"Comedy, Romance",116.0,USA,English,Garry Marshall,"Josann McGibbon, Sara Parriott",Paramount Pictures,"Julia Roberts, Richard Gere, Joan Cusack, Hector Elizondo, Rita Wilson, Paul Dooley, Christopher Meloni, Donal Logue, Reg Rogers, Yul Vazquez, Jane Morris, Lisa Roberts Gillan, Kathleen Marshall, Jean Schertler, Tom Hines",A reporter is assigned to write a story about a woman who has left a string of fiancés at the altar.,5.6,91175.0,$ 70000000,$ 152257509,$ 309460292,39.0,260.0,106.0
500,499,m499,Sleepless In Seattle,1993,6.6,44179.0,['comedy' 'romance' 'drama'],tt0108160,6.8,156290.0,7.0,7.0,11589.0,12148.0,29365.0,48758.0,31995.0,12678.0,4819.0,2177.0,1247.0,1514.0,6.6,44.0,6.9,20945.0,6.7,68717.0,6.9,27755.0,6.7,79344.0,6.4,26.0,6.8,10635.0,6.6,44908.0,6.8,20651.0,7.0,41655.0,6.8,15.0,7.0,9956.0,7.0,22973.0,7.3,6692.0,6.5,676.0,6.9,35173.0,6.7,67654.0,Insonnia d'amore,1993-10-08,"Comedy, Drama, Romance",105.0,USA,English,Nora Ephron,"Jeff Arch, Nora Ephron",TriStar Pictures,"Tom Hanks, Ross Malinger, Rita Wilson, Victor Garber, Tom Riis Farrell, Carey Lowell, Meg Ryan, Bill Pullman, Le Clanché du Rand, Kevin O'Morrison, David Hyde Pierce, Valerie Wright, Frances Conroy, Tom Tammi, Calvin Trillin",A recently widowed man's son calls a radio talk-show in an attempt to find his father a partner.,6.8,156290.0,$ 21000000,$ 126808165,$ 227927165,72.0,252.0,86.0
501,500,m500,Salt Of The Earth,1954,7.6,1085.0,['drama' 'history'],tt0047443,7.4,3002.0,7.5,8.0,475.0,426.0,736.0,702.0,346.0,133.0,78.0,39.0,26.0,41.0,,,7.5,251.0,7.4,1111.0,7.4,1013.0,7.4,2104.0,,,7.4,197.0,7.4,946.0,7.4,892.0,7.6,319.0,,,7.7,49.0,7.7,148.0,7.3,107.0,7.0,186.0,7.3,1086.0,7.4,1178.0,Sfida a Silver City,1958,"Drama, History",94.0,USA,"English, Spanish",Herbert J. Biberman,Michael Wilson,Independent Productions,"Will Geer, David Bauer, David Sarvis, Mervin Williams, Rosaura Revueltas, E.A. Rockwell, William Rockwell, Juan Chacón, Henrietta Williams, Ángela Sánchez, Clorinda Alderette, Virginia Jencks, Clinton Jencks, Joe T. Morales, Ernest Velasquez","Mexican workers at a Zinc mine call a general strike. It is only through the solidarity of the workers, and importantly the indomitable resolve of their wives, mothers and daughters, that they eventually triumph.",7.4,3002.0,,,,74.0,49.0,34.0
502,501,m501,The Salton Sea,2002,7.1,16669.0,['crime' 'drama' 'mystery' 'thriller'],tt0235737,7.1,29317.0,7.3,7.0,2746.0,3280.0,7581.0,8521.0,4068.0,1667.0,661.0,314.0,180.0,299.0,7.5,2.0,7.1,1176.0,7.1,16229.0,7.0,5972.0,7.1,21082.0,7.0,1.0,7.0,986.0,7.1,14564.0,7.0,5118.0,7.1,2540.0,,,7.1,181.0,7.1,1519.0,7.0,764.0,6.2,327.0,7.4,7944.0,7.0,14157.0,Salton Sea - Incubi e menzogne,2002-06-21,"Crime, Drama, Mystery",103.0,USA,English,D.J. Caruso,Tony Gayton,Castle Rock Entertainment,"Val Kilmer, Vincent D'Onofrio, Adam Goldberg, Luis Guzmán, Doug Hutchison, Anthony LaPaglia, Glenn Plummer, Peter Sarsgaard, Deborah Kara Unger, Chandra West, BD Wong, R. Lee Ermey, Shalom Harlow, Shirley Knight, Meat Loaf","After a tragic incident, a man drifts into a world populated by thugs and speed junkies.",7.1,29317.0,$ 18000000,$ 764554,$ 1073198,41.0,183.0,71.0
503,502,m502,Saving Private Ryan,1998,8.5,275666.0,['action' 'drama' 'history' 'war'],tt0120815,8.6,1203825.0,8.5,9.0,310561.0,375642.0,305604.0,128640.0,41277.0,16544.0,7939.0,5001.0,3843.0,8774.0,8.6,694.0,8.7,230884.0,8.5,475245.0,8.5,129151.0,8.6,775767.0,8.7,519.0,8.7,196209.0,8.6,412715.0,8.5,109427.0,8.1,111030.0,8.0,88.0,8.3,29995.0,8.0,55836.0,8.1,17341.0,8.4,869.0,8.8,196997.0,8.5,480124.0,Salvate il soldato Ryan,1998-10-30,"Drama, War",169.0,USA,"English, French, German, Czech",Steven Spielberg,Robert Rodat,DreamWorks,"Tom Hanks, Tom Sizemore, Edward Burns, Barry Pepper, Adam Goldberg, Vin Diesel, Giovanni Ribisi, Jeremy Davies, Matt Damon, Ted Danson, Paul Giamatti, Dennis Farina, Joerg Stadler, Max Martini, Dylan Bruno","Following the Normandy Landings, a group of U.S. soldiers go behind enemy lines to retrieve a paratrooper whose brothers have been killed in action.",8.6,1203825.0,$ 70000000,$ 217049603,$ 482349603,91.0,2610.0,268.0
504,503,m503,Say Anything,1989,7.5,25220.0,['comedy' 'drama' 'romance'],tt0098258,7.3,81343.0,7.5,8.0,10522.0,10540.0,21189.0,22030.0,10178.0,3844.0,1387.0,668.0,364.0,621.0,7.6,14.0,7.4,12905.0,7.3,34302.0,7.4,15233.0,7.3,42559.0,7.5,9.0,7.4,6431.0,7.2,23340.0,7.3,11410.0,7.4,21348.0,7.5,4.0,7.3,6310.0,7.3,10585.0,7.6,3601.0,6.8,499.0,7.5,29313.0,7.1,26749.0,Non per soldi... ma per amore,1989-04-14,"Comedy, Drama, Romance",100.0,USA,English,Cameron Crowe,Cameron Crowe,Gracie Films,"John Cusack, Ione Skye, John Mahoney, Lili Taylor, Amy Brooks, Pamela Adlon, Jason Gould, Loren Dean, Glenn Walker Harris Jr., Charles Walker, Russel Lunday, Polly Platt, Gloria Cromwell, Jeremy Piven, Patrick O'Neill",A noble underachiever and a beautiful valedictorian fall in love the summer before she goes off to college.,7.3,81343.0,,$ 20781385,$ 21515196,85.0,258.0,87.0
505,504,m504,Schindlers List,1993,8.9,282473.0,['biography' 'drama' 'history' 'war'],tt0108052,8.9,1183248.0,8.7,9.0,441897.0,373080.0,214596.0,80314.0,26709.0,12702.0,6134.0,4489.0,4241.0,19086.0,9.0,665.0,9.0,223090.0,8.9,468161.0,8.7,132554.0,8.9,712228.0,9.1,481.0,9.0,172138.0,8.9,383039.0,8.7,107366.0,9.0,158875.0,8.8,111.0,9.0,46454.0,8.9,78434.0,8.9,22628.0,8.7,847.0,9.0,174720.0,8.9,490224.0,Schindler's List,1994-03-11,"Biography, Drama, History",195.0,USA,"English, Hebrew, German, Polish, Latin",Steven Spielberg,"Thomas Keneally, Steven Zaillian",Universal Pictures,"Liam Neeson, Ben Kingsley, Ralph Fiennes, Caroline Goodall, Jonathan Sagall, Embeth Davidtz, Malgorzata Gebel, Shmuel Levy, Mark Ivanir, Béatrice Macola, Andrzej Seweryn, Friedrich von Thun, Krzysztof Luft, Harry Nehring, Norbert Weisser","In German-occupied Poland during World War II, industrialist",8.9,1183248.0,$ 22000000,$ 96898818,$ 322287794,94.0,1845.0,232.0
506,505,m505,Scream 2,1997,5.9,48988.0,['horror' 'mystery' 'thriller'],tt0120082,6.2,153698.0,6.3,6.0,10320.0,6777.0,16767.0,33619.0,43497.0,23047.0,9744.0,4392.0,2546.0,2989.0,6.6,73.0,6.4,23850.0,6.0,76085.0,6.1,15668.0,6.1,97326.0,6.5,55.0,6.4,18049.0,6.0,62092.0,6.1,13340.0,6.2,21742.0,6.8,12.0,6.4,5429.0,6.1,13141.0,6.4,2133.0,6.3,709.0,6.4,33713.0,6.0,68973.0,Scream 2,1998-09-10,"Horror, Mystery",120.0,USA,English,Wes Craven,"Kevin Williamson, Kevin Williamson",Dimension Films,"Jada Pinkett Smith, Omar Epps, Paulette Patterson, Rasila Schroeder, Heather Graham, Roger Jackson, Peter Deming, Molly Gross, Rebecca McFarland, Neve Campbell, Elise Neal, Liev Schreiber, Kevin Williamson, Sandy Heddings, Dave Allen Clark","Two years after the first series of murders, as Sidney acclimates to college life, someone donning the Ghostface costume begins a new string of killings.",6.2,153698.0,$ 24000000,$ 101363301,$ 172363301,63.0,523.0,210.0
507,506,m506,Scream 3,2000,5.3,38870.0,['horror' 'mystery' 'thriller'],tt0134084,5.6,121153.0,5.8,6.0,7493.0,3191.0,8376.0,18335.0,29950.0,27856.0,13213.0,6305.0,3197.0,3237.0,5.8,51.0,5.8,19736.0,5.4,60011.0,5.6,11672.0,5.5,77304.0,5.6,40.0,5.8,15075.0,5.4,49273.0,5.5,9918.0,5.8,16841.0,6.6,6.0,6.0,4364.0,5.6,10072.0,6.0,1619.0,5.6,646.0,5.7,26363.0,5.4,54813.0,Scream 3,2000-09-01,"Horror, Mystery",116.0,USA,English,Wes Craven,"Kevin Williamson, Ehren Kruger",Dimension Films,"Liev Schreiber, Beth Toussaint, Roger Jackson, Kelly Rutherford, Neve Campbell, Courteney Cox, Julie Janney, Richmond Arquette, Patrick Dempsey, Lynn McRee, Nancy O'Dell, Ken Taylor, Scott Foley, Roger Corman, Lance Henriksen","While Sidney and her friends visit the Hollywood set of Stab 3, the third film based on the Woodsboro murders, another Ghostface killer rises to terrorize them.",5.6,121153.0,$ 40000000,$ 89143175,$ 161834276,56.0,763.0,226.0
508,507,m507,Scream,1996,7.2,92543.0,['crime' 'horror' 'mystery' 'thriller'],tt0117571,7.2,278908.0,7.3,7.0,33660.0,29013.0,65194.0,79844.0,38820.0,15515.0,6711.0,3735.0,2578.0,3838.0,7.7,162.0,7.4,45485.0,7.2,130416.0,7.1,29692.0,7.2,170658.0,7.6,118.0,7.4,33955.0,7.2,104787.0,7.1,24733.0,7.2,41479.0,8.1,28.0,7.3,10787.0,7.1,24121.0,7.2,4528.0,7.3,804.0,7.5,61287.0,7.1,120704.0,Scream,1997-09-11,"Horror, Mystery",111.0,USA,English,Wes Craven,Kevin Williamson,Dimension Films,"Drew Barrymore, Roger Jackson, Kevin Patrick Walls, David Booth, Carla Hatley, Neve Campbell, Skeet Ulrich, Lawrence Hecht, Courteney Cox, W. Earl Brown, Rose McGowan, Lois Saunders, David Arquette, Joseph Whipp, Matthew Lillard","A year after the murder of her mother, a teenage girl is terrorized by a new killer, who targets the girl and her friends by using horror films as part of a deadly game.",7.2,278908.0,$ 14000000,$ 103046663,$ 173046663,65.0,974.0,264.0
509,508,m508,Seven,1979,6.1,259.0,['action' 'drama'],tt0079882,6.0,559.0,6.4,7.0,70.0,50.0,71.0,95.0,102.0,70.0,33.0,18.0,22.0,28.0,,,5.8,7.0,5.8,145.0,6.0,176.0,5.9,313.0,,,5.8,7.0,5.8,138.0,6.0,158.0,3.9,20.0,,,,,,,3.9,14.0,5.6,50.0,6.5,146.0,5.4,165.0,Sette uomini da uccidere,1979-09-01,"Action, Drama",100.0,USA,English,Andy Sidaris,"Robert Baird, William Driskill",Sidan Productions,"William Smith, Barbara Leigh, Guich Koock, Christipher Joy, Art Metrano, Ed Parker, Richard LePore, Reggie Nalder, Seth Sakai, Kwan Hi Lim, Tino Tuiolosega, Henry Ayau, Peter Knecht, Lenny Montana, Martin Kove",Hawaii has fallen under the control of a ruthless cartel of seven gangsters. The FBI acquires the services of an ex-agent turned assassin Drew Savano (,6.0,559.0,,,,,11.0,22.0
510,509,m509,The Searchers,1956,8.1,30138.0,['adventure' 'drama' 'western'],tt0049730,7.9,78473.0,7.9,8.0,18159.0,13623.0,20099.0,13619.0,6285.0,2685.0,1237.0,671.0,483.0,1612.0,8.4,20.0,7.9,9796.0,7.8,29966.0,8.1,20405.0,7.9,55568.0,8.4,17.0,7.9,8758.0,7.8,27072.0,8.1,17933.0,7.6,5911.0,9.0,3.0,7.4,934.0,7.5,2580.0,7.9,2200.0,7.9,616.0,8.1,24123.0,7.7,31701.0,Sentieri selvaggi,1956-09-14,"Adventure, Drama, Western",119.0,USA,"English, Navajo, Spanish",John Ford,"Frank S. Nugent, Alan Le May",C.V. Whitney Pictures,"John Wayne, Jeffrey Hunter, Vera Miles, Ward Bond, Natalie Wood, John Qualen, Olive Carey, Henry Brandon, Ken Curtis, Harry Carey Jr., Antonio Moreno, Hank Worden, Beulah Archuletta, Walter Coy, Dorothy Jordan",An American Civil War veteran embarks on a journey to rescue his niece from the Comanches.,7.9,78473.0,$ 3750000,,,94.0,488.0,121.0
511,510,m510,Seven Days To Live,2000,5.2,1150.0,['drama' 'horror' 'thriller'],tt0221928,5.2,1926.0,5.4,5.0,96.0,28.0,114.0,227.0,421.0,475.0,269.0,144.0,88.0,64.0,4.5,2.0,5.2,102.0,5.0,881.0,5.4,535.0,5.1,1236.0,4.0,1.0,4.9,69.0,4.9,700.0,5.3,445.0,5.6,294.0,5.0,1.0,5.7,33.0,5.5,175.0,5.7,78.0,4.8,105.0,5.3,381.0,5.1,1078.0,7 giorni di vita,2000-11-30,"Drama, Horror, Thriller",96.0,"Germany, Czech Republic, USA","English, French",Sebastian Niemann,Dirk Ahner,Becker & Häberle Filmproduktion GmbH,"Nick Brimble, Zdenek Maryska, Rich Gold, Renee Ackermann, Chris Barnes, Amanda Plummer, Sean Pertwee, Gina Bellman, Sean Chapman, Frantisek Cástka, John Michael Higgins, Eddie Cooper, Julian Curry, Dave Hill, Amanda Walker",A grieving woman suffers terrifying visions of her own demise after she and her husband move into a country mansion.,5.2,1926.0,,,$ 676805,,27.0,32.0
512,511,m511,Shakespeare In Love,1998,7.4,78654.0,['comedy' 'drama' 'romance'],tt0138097,7.1,210981.0,7.2,7.0,21378.0,25517.0,48611.0,57478.0,29826.0,12992.0,5549.0,3132.0,2174.0,4324.0,7.0,40.0,7.2,28709.0,7.0,91303.0,7.2,37161.0,7.0,105944.0,7.0,19.0,7.1,14720.0,6.9,59229.0,7.2,27895.0,7.2,55793.0,6.8,16.0,7.3,13513.0,7.1,30881.0,7.4,8667.0,6.9,671.0,7.2,45475.0,7.0,93567.0,Shakespeare in Love,1999-02-26,"Comedy, Drama, History",123.0,"USA, UK",English,John Madden,"Marc Norman, Tom Stoppard",Universal Pictures,"Geoffrey Rush, Tom Wilkinson, Steven O'Donnell, Tim McMullan, Joseph Fiennes, Steven Beard, Antony Sher, Patrick Barlow, Martin Clunes, Sandra Reinton, Simon Callow, Judi Dench, Bridget McConnell, Georgie Glen, Nicholas Boulton","The world's greatest ever playwright,",7.1,210981.0,$ 25000000,$ 100317794,$ 289317794,87.0,782.0,130.0
513,512,m512,Shallow Grave,1994,7.4,21611.0,['comedy' 'crime' 'drama' 'thriller'],tt0111149,7.3,55834.0,7.4,7.0,4098.0,6626.0,16950.0,16933.0,6816.0,2312.0,910.0,461.0,288.0,440.0,7.8,19.0,7.4,5540.0,7.3,25674.0,7.3,11545.0,7.3,36566.0,7.8,14.0,7.4,4399.0,7.2,21422.0,7.3,9672.0,7.4,6973.0,8.0,4.0,7.4,1068.0,7.4,3937.0,7.5,1726.0,6.7,487.0,7.3,8890.0,7.3,30519.0,Piccoli omicidi tra amici,1995-08-25,"Crime, Thriller",89.0,UK,English,Danny Boyle,John Hodge,Channel Four Films,"Kerry Fox, Christopher Eccleston, Ewan McGregor, Ken Stott, Keith Allen, Colin McCredie, Victoria Nairn, Gary Lewis, Jean Marie Coffey, Peter Mullan, Leonard O'Malley, David Scoular, Grant Glendinning, Victor Eadie, Robert David MacDonald",Three friends discover their new flatmate dead but loaded with cash.,7.3,55834.0,$ 2500000,$ 2079569,$ 2079569,67.0,151.0,79.0
514,513,m513,Shampoo,1975,6.2,4406.0,['drama' 'romance'],tt0073692,6.3,10778.0,6.4,6.0,717.0,582.0,1540.0,2494.0,2597.0,1422.0,706.0,328.0,198.0,194.0,6.7,3.0,6.5,647.0,6.3,3355.0,6.3,4220.0,6.4,7097.0,6.7,3.0,6.5,517.0,6.3,2822.0,6.3,3557.0,6.2,1250.0,,,6.4,120.0,6.0,482.0,6.4,604.0,5.9,339.0,6.5,4004.0,6.2,3807.0,Shampoo,1975-09-30,"Comedy, Drama",110.0,USA,English,Hal Ashby,"Robert Towne, Warren Beatty",Persky-Bright / Vista,"Warren Beatty, Julie Christie, Goldie Hawn, Lee Grant, Jack Warden, Tony Bill, George Furth, Jay Robinson, Ann Weldon, Luana Anders, Randy Scheer, Susanna Moore, Carrie Fisher, Mike Olton, Richard E. Kalk","On Election Day, 1968, a hairdresser and ladies' man is too busy cutting hair and dealing with his various girlfriends and his mistress, whose husband he meets and finds out is having an affair with his ex-girlfriend.",6.3,10778.0,$ 4000000,$ 49407734,$ 49407734,65.0,113.0,63.0
515,514,m514,The Shining,1980,8.5,182077.0,['horror' 'mystery' 'thriller'],tt0081505,8.4,869480.0,8.3,9.0,196779.0,242349.0,234296.0,115026.0,41151.0,17145.0,8150.0,4843.0,3304.0,6437.0,8.8,761.0,8.4,182552.0,8.4,337219.0,8.4,91467.0,8.4,521756.0,8.8,532.0,8.4,136950.0,8.4,275415.0,8.4,75325.0,8.3,121917.0,8.6,130.0,8.2,41658.0,8.3,57231.0,8.3,14568.0,8.4,891.0,8.5,144902.0,8.3,361655.0,Shining,1980-12-22,"Drama, Horror",146.0,"UK, USA",English,Stanley Kubrick,"Stephen King, Stanley Kubrick",Warner Bros.,"Jack Nicholson, Shelley Duvall, Danny Lloyd, Scatman Crothers, Barry Nelson, Philip Stone, Joe Turkel, Anne Jackson, Tony Burton, Lia Beldam, Billie Gibson, Barry Dennen, David Baxt, Manning Redwood, Lisa Burns","A family heads to an isolated hotel for the winter where a sinister presence influences the father into violence, while his psychic son sees horrific forebodings from both past and future.",8.4,869480.0,$ 19000000,$ 45332952,$ 46520613,66.0,1847.0,360.0
